customerID,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00272,0,Yes,No,41,Month-to-month,DSL,No internet service,Yes,Electronic check,102.06,4073.81,No
CUST-00273,0,Yes,Yes,61,One year,Fiber optic,Yes,Yes,Bank transfer,49.26,2855.04,No
CUST-00274,0,No,No,41,One year,DSL,No,No,Electronic check,18.0,723.23,Yes
CUST-00275,0,No,No,4,Month-to-month,DSL,No,Yes,Mailed check,56.08,219.16,Yes
CUST-00276,0,Yes,No,5,Month-to-month,No,No,Yes,Mailed check,76.16,350.47,No
CUST-00277,0,Yes,Yes,56,Month-to-month,Fiber optic,No,No,Electronic check,68.03,3479.29,Yes
CUST-00278,0,Yes,No,2,Two year,Fiber optic,No,Yes,Electronic check,70.51,136.87,Yes
CUST-00279,0,No,No,27,Two year,DSL,No,No,Bank transfer,91.42,2300.59,No
CUST-00280,0,No,No,1,Month-to-month,DSL,No,Yes,Credit card,72.64,72.14,Yes
CUST-00281,0,No,Yes,22,Month-to-month,Fiber optic,Yes,Yes,Mailed check,80.98,1758.13,No
CUST-00282,0,No,No,43,Month-to-month,Fiber optic,No,Yes,Mailed check,46.21,1877.99,Yes
CUST-00283,0,No,Yes,12,Month-to-month,Fiber optic,Yes,Yes,Electronic check,43.09,495.39,No
CUST-00284,1,Yes,Yes,34,One year,DSL,Yes,No,Bank transfer,97.28,3256.95,No
CUST-00285,0,Yes,No,72,Month-to-month,DSL,Yes,No,Credit card,67.02,4763.37,Yes
CUST-00286,0,Yes,No,5,Month-to-month,Fiber optic,No,Yes,Bank transfer,52.54,251.06,Yes
CUST-00287,0,No,No,4,Month-to-month,Fiber optic,No internet service,No,Mailed check,52.57,209.69,Yes
CUST-00288,0,No,Yes,19,Month-to-month,DSL,No,Yes,Bank transfer,52.02,941.03,No
CUST-00289,0,No,Yes,60,Month-to-month,DSL,Yes,Yes,Credit card,50.82,2756.81,No
CUST-00290,1,No,No,29,Two year,DSL,No internet service,No,Credit card,39.34,1090.97,No
CUST-00291,0,Yes,Yes,46,Month-to-month,DSL,Yes,No,Electronic check,34.99,1573.65,No
CUST-00292,0,Yes,No,2,Two year,Fiber optic,No internet service,Yes,Mailed check,61.1,122.02,No
CUST-00293,0,No,Yes,53,Month-to-month,DSL,No,Yes,Credit card,53.14,2564.45,Yes
CUST-00294,0,No,Yes,4,Two year,Fiber optic,Yes,Yes,Bank transfer,87.14,329.06,No
CUST-00295,0,Yes,No,51,Two year,Fiber optic,No,Yes,Credit card,70.86,3464.48,No
CUST-00296,1,Yes,Yes,10,Two year,No,No,No,Credit card,70.31,694.77,No
CUST-00297,1,No,No,62,Two year,No,No,Yes,Electronic check,50.14,3020.36,No
CUST-00298,0,No,No,21,One year,DSL,Yes,No,Bank transfer,62.58,1213.15,No
CUST-00299,0,No,Yes,13,One year,DSL,No internet service,Yes,Bank transfer,72.22,925.66,No
CUST-00300,0,Yes,No,24,One year,DSL,No,Yes,Mailed check,79.32,1839.76,No
CUST-00301,0,Yes,No,0,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,63.12,62.46,Yes
CUST-00302,0,Yes,No,12,Month-to-month,DSL,No internet service,Yes,Electronic check,86.58,1021.75,Yes
CUST-00303,0,Yes,Yes,43,Month-to-month,Fiber optic,Yes,Yes,Mailed check,65.16,2557.91,No
CUST-00304,1,No,No,21,Two year,DSL,No,No,Mailed check,80.86,1691.35,Yes
CUST-00305,0,No,No,25,Month-to-month,DSL,No internet service,No,Mailed check,55.2,1304.69,Yes
CUST-00306,0,No,Yes,58,Month-to-month,Fiber optic,No,No,Bank transfer,28.75,1664.59,No
CUST-00307,0,Yes,Yes,9,One year,Fiber optic,Yes,Yes,Credit card,70.37,581.84,Yes
CUST-00308,0,Yes,Yes,28,Month-to-month,Fiber optic,Yes,No,Credit card,79.51,2180.27,Yes
CUST-00309,0,No,Yes,13,Month-to-month,No,Yes,No,Bank transfer,76.51,925.49,Yes
CUST-00310,0,Yes,Yes,35,Month-to-month,DSL,No internet service,No,Mailed check,73.44,2324.88,Yes
CUST-00311,1,Yes,No,24,Month-to-month,DSL,No,Yes,Credit card,58.03,1391.89,No
CUST-00312,0,Yes,No,3,Month-to-month,Fiber optic,No,Yes,Credit card,48.87,136.4,Yes
CUST-00313,0,Yes,No,5,Month-to-month,Fiber optic,No internet service,No,Credit card,76.03,345.2,Yes
CUST-00314,0,Yes,Yes,62,Month-to-month,Fiber optic,Yes,Yes,Credit card,73.53,4495.26,Yes
CUST-00315,0,Yes,Yes,4,Month-to-month,DSL,No,Yes,Credit card,53.78,202.9,No
CUST-00316,1,No,No,57,Month-to-month,No,Yes,Yes,Credit card,87.19,4759.33,No
CUST-00317,0,Yes,No,66,One year,DSL,Yes,Yes,Bank transfer,47.34,3119.7,No
CUST-00318,0,No,No,34,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,53.33,1719.06,Yes
CUST-00319,0,No,Yes,22,Two year,Fiber optic,No,No,Bank transfer,97.73,1949.48,Yes
CUST-00320,0,No,Yes,56,Two year,No,No,No,Mailed check,82.37,4470.27,Yes
CUST-00321,0,No,No,71,Month-to-month,Fiber optic,No,Yes,Credit card,57.84,3987.79,No
CUST-00322,0,Yes,No,8,Month-to-month,No,Yes,Yes,Bank transfer,70.75,520.39,No
CUST-00323,0,Yes,Yes,70,Month-to-month,DSL,Yes,No,Bank transfer,68.1,4550.3,No
CUST-00324,0,No,No,68,Two year,Fiber optic,No,Yes,Bank transfer,18.0,1146.79,No
CUST-00325,0,No,Yes,10,One year,No,Yes,Yes,Electronic check,46.87,424.17,No
CUST-00326,0,Yes,No,3,Two year,Fiber optic,No internet service,Yes,Credit card,63.98,178.73,No
CUST-00327,0,Yes,No,52,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,57.87,2982.02,No
CUST-00328,0,No,No,5,One year,No,No,No,Credit card,69.94,325.23,No
CUST-00329,0,No,No,43,Month-to-month,DSL,No,Yes,Electronic check,87.59,3473.75,No
CUST-00330,1,No,No,4,One year,Fiber optic,No,No,Electronic check,58.57,232.9,Yes
CUST-00331,0,No,No,50,Month-to-month,No,No,Yes,Credit card,43.85,2057.08,No
CUST-00332,0,No,No,16,One year,No,No internet service,No,Bank transfer,71.5,1137.2,No
CUST-00333,0,No,No,7,Two year,No,No internet service,No,Bank transfer,58.47,404.39,No
CUST-00334,0,No,No,4,Month-to-month,No,No,Yes,Mailed check,61.88,234.41,Yes
CUST-00335,0,No,Yes,13,One year,DSL,No,Yes,Bank transfer,59.16,721.78,No
CUST-00336,0,Yes,No,39,Month-to-month,No,No internet service,Yes,Bank transfer,109.84,3914.38,No
CUST-00337,0,No,No,5,One year,Fiber optic,Yes,No,Electronic check,20.19,92.78,No
CUST-00338,1,No,No,58,Month-to-month,Fiber optic,No,No,Bank transfer,57.23,3064.56,Yes
CUST-00339,0,No,No,44,Two year,Fiber optic,No,Yes,Bank transfer,64.93,2705.6,No
CUST-00340,0,Yes,No,21,Month-to-month,No,No,Yes,Mailed check,49.38,971.87,Yes
CUST-00341,0,No,No,72,Two year,Fiber optic,No,No,Mailed check,83.0,5856.71,No
CUST-00342,0,Yes,Yes,48,Two year,No,Yes,No,Credit card,81.27,3626.6,No
CUST-00343,0,No,No,49,One year,DSL,Yes,Yes,Bank transfer,64.04,2957.38,No
CUST-00344,1,Yes,Yes,12,One year,DSL,No,Yes,Mailed check,59.59,652.35,Yes
CUST-00345,1,No,No,51,One year,Fiber optic,No internet service,Yes,Bank transfer,62.76,2967.5,No
CUST-00346,0,No,No,40,Two year,DSL,No internet service,No,Electronic check,62.9,2461.41,No
CUST-00347,0,Yes,No,71,Month-to-month,Fiber optic,No,Yes,Mailed check,63.43,4371.62,Yes
CUST-00348,0,No,No,34,One year,DSL,Yes,No,Bank transfer,61.24,1957.69,No
CUST-00349,0,No,Yes,49,Month-to-month,Fiber optic,No,Yes,Mailed check,70.05,3287.42,No
CUST-00350,0,Yes,No,24,One year,DSL,No,Yes,Electronic check,80.06,1817.36,No
CUST-00351,0,Yes,Yes,2,Month-to-month,DSL,No,Yes,Bank transfer,40.39,79.93,Yes
CUST-00352,1,Yes,Yes,9,One year,Fiber optic,No,No,Credit card,43.99,371.95,Yes
CUST-00353,0,No,No,63,One year,DSL,Yes,Yes,Mailed check,30.03,1839.32,No
CUST-00354,0,No,No,53,Month-to-month,DSL,No,No,Credit card,82.33,4022.5,No
CUST-00355,1,Yes,Yes,26,Month-to-month,DSL,No,Yes,Credit card,70.01,1717.25,Yes
CUST-00356,0,Yes,No,50,One year,DSL,No,No,Bank transfer,75.11,3578.74,No
CUST-00357,0,Yes,Yes,0,One year,Fiber optic,No internet service,No,Credit card,36.41,33.15,Yes
CUST-00358,1,Yes,No,2,Month-to-month,DSL,No,No,Mailed check,100.7,193.09,Yes
CUST-00359,0,No,Yes,37,One year,Fiber optic,No internet service,Yes,Credit card,52.82,1871.22,No
CUST-00360,0,Yes,Yes,45,Two year,Fiber optic,No,No,Electronic check,68.36,2817.42,No
CUST-00361,0,No,No,68,Month-to-month,Fiber optic,No,Yes,Mailed check,82.09,5581.37,No
CUST-00362,0,No,No,55,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,45.26,2263.39,No
CUST-00363,0,No,No,18,Month-to-month,DSL,No internet service,No,Electronic check,54.07,963.07,No
CUST-00364,0,Yes,No,59,One year,No,No internet service,No,Credit card,68.58,3840.48,No
CUST-00365,0,No,No,35,Month-to-month,Fiber optic,No internet service,Yes,Credit card,120.0,3873.54,No
CUST-00366,0,No,No,60,One year,DSL,No,No,Electronic check,71.02,3883.15,No
CUST-00367,0,No,No,12,One year,No,Yes,Yes,Credit card,97.13,1130.53,No
CUST-00368,0,Yes,No,1,Month-to-month,Fiber optic,No,No,Electronic check,89.11,86.92,Yes
CUST-00369,1,Yes,No,4,Two year,Fiber optic,No internet service,No,Electronic check,72.36,279.99,No
CUST-00370,0,No,Yes,72,One year,No,No,No,Credit card,45.22,3066.96,No
CUST-00371,1,No,Yes,5,Month-to-month,DSL,No,No,Bank transfer,86.2,395.34,Yes
CUST-00372,1,No,No,68,Month-to-month,No,No internet service,No,Credit card,35.04,2332.57,No
CUST-00373,1,No,No,53,Month-to-month,Fiber optic,No internet service,No,Mailed check,97.02,5075.85,No
CUST-00374,0,No,No,10,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,69.0,648.04,No
CUST-00375,0,No,No,63,Month-to-month,DSL,No,Yes,Electronic check,18.0,1115.99,No
CUST-00376,0,No,No,10,Two year,DSL,No,No,Bank transfer,58.19,560.7,Yes
CUST-00377,0,Yes,No,10,Month-to-month,No,No internet service,Yes,Credit card,78.08,743.87,Yes
CUST-00378,0,Yes,No,42,Month-to-month,DSL,Yes,No,Bank transfer,60.26,,No
CUST-00379,0,No,Yes,21,One year,DSL,Yes,Yes,Credit card,79.3,1516.71,No
CUST-00380,0,Yes,No,21,One year,Fiber optic,No internet service,No,Mailed check,48.0,919.84,No
CUST-00381,0,No,Yes,14,Two year,Fiber optic,No,Yes,Credit card,38.88,529.44,No
CUST-00382,0,Yes,Yes,44,One year,DSL,No,No,Bank transfer,63.57,2788.67,No
CUST-00383,0,Yes,No,1,Month-to-month,No,Yes,No,Electronic check,65.63,62.4,Yes
CUST-00384,0,No,Yes,17,Month-to-month,Fiber optic,No,Yes,Mailed check,58.03,893.19,No
CUST-00385,0,No,No,40,Two year,No,No internet service,No,Mailed check,89.55,3248.18,No
CUST-00386,1,No,No,35,One year,DSL,No,Yes,Electronic check,48.0,1590.52,Yes
CUST-00387,0,Yes,No,51,Two year,DSL,No,No,Credit card,71.26,3509.85,No
CUST-00388,0,Yes,Yes,15,Month-to-month,Fiber optic,No,No,Electronic check,66.36,911.28,Yes
CUST-00389,0,No,No,47,Two year,DSL,No internet service,Yes,Bank transfer,33.87,1437.96,No
CUST-00390,1,No,No,55,One year,Fiber optic,No internet service,Yes,Credit card,38.62,2066.64,No
CUST-00391,0,Yes,No,28,Month-to-month,DSL,No,Yes,Mailed check,65.24,1670.74,Yes
CUST-00392,0,No,No,18,One year,Fiber optic,No,Yes,Bank transfer,104.62,1777.36,No
CUST-00393,0,Yes,No,40,One year,No,Yes,No,Bank transfer,76.59,2982.15,No
CUST-00394,1,No,No,42,Month-to-month,No,No,Yes,Credit card,30.49,1168.57,No
CUST-00395,0,Yes,No,6,Month-to-month,No,Yes,No,Electronic check,18.0,101.98,Yes
CUST-00396,0,No,No,41,Two year,No,No,No,Mailed check,79.66,2975.86,No
CUST-00397,0,Yes,No,11,Month-to-month,Fiber optic,No,No,Bank transfer,63.08,648.6,Yes
CUST-00398,0,No,No,41,Month-to-month,Fiber optic,No,Yes,Electronic check,87.83,3569.5,Yes
CUST-00399,0,No,No,68,Month-to-month,No,Yes,Yes,Credit card,47.39,3121.38,No
CUST-00400,0,Yes,Yes,39,Month-to-month,No,Yes,No,Bank transfer,72.0,2533.68,No
CUST-00401,0,Yes,No,55,Two year,No,Yes,No,Electronic check,81.92,4115.63,No
CUST-00402,0,No,No,22,One year,Fiber optic,No,No,Electronic check,56.05,1146.02,No
CUST-00403,0,No,No,67,Month-to-month,DSL,Yes,Yes,Electronic check,56.48,3744.63,No
CUST-00404,1,No,No,59,Two year,No,Yes,Yes,Bank transfer,65.51,3767.34,No
CUST-00405,0,No,No,66,Two year,No,No internet service,No,Bank transfer,75.85,4814.61,No
CUST-00406,0,Yes,No,54,Month-to-month,Fiber optic,Yes,No,Mailed check,64.71,3198.23,No
CUST-00407,0,No,Yes,47,Two year,No,No internet service,Yes,Bank transfer,84.48,3942.32,No
CUST-00408,0,Yes,No,38,Month-to-month,Fiber optic,No,No,Mailed check,55.76,2078.22,No
CUST-00409,1,No,Yes,67,Two year,No,No,Yes,Mailed check,38.43,2378.98,No
CUST-00410,0,No,No,61,One year,DSL,No,Yes,Electronic check,104.54,5997.08,No
CUST-00411,1,No,No,30,One year,No,Yes,Yes,Electronic check,52.91,1496.57,No
CUST-00412,0,Yes,No,6,Month-to-month,DSL,No internet service,Yes,Bank transfer,53.63,308.51,No
CUST-00413,0,Yes,No,0,Two year,DSL,No internet service,Yes,Bank transfer,63.68,59.7,No
CUST-00414,0,No,Yes,17,Month-to-month,DSL,No,Yes,Electronic check,66.34,1038.69,Yes
CUST-00415,0,Yes,Yes,4,Month-to-month,Fiber optic,No,Yes,Electronic check,57.27,221.45,No
CUST-00416,1,No,No,15,Month-to-month,DSL,No,Yes,Mailed check,64.65,938.48,Yes
CUST-00417,0,No,Yes,7,One year,No,No internet service,Yes,Bank transfer,64.2,424.34,Yes
CUST-00418,0,Yes,No,71,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,68.5,4613.83,No
CUST-00419,0,Yes,No,6,Two year,No,Yes,No,Bank transfer,18.0,97.75,No
CUST-00420,0,No,No,45,One year,DSL,No internet service,No,Electronic check,102.62,4366.73,No
CUST-00421,0,No,No,25,Month-to-month,DSL,No internet service,Yes,Mailed check,62.05,1520.29,No
CUST-00422,0,Yes,No,12,Month-to-month,Fiber optic,No,Yes,Credit card,76.61,881.76,Yes
CUST-00423,0,Yes,No,51,Month-to-month,Fiber optic,Yes,No,Bank transfer,37.44,1894.3,Yes
CUST-00424,0,Yes,No,70,One year,Fiber optic,No internet service,No,Credit card,55.58,3780.31,No
CUST-00425,0,No,Yes,57,Two year,No,No,No,Bank transfer,51.55,2873.01,No
CUST-00426,0,No,No,71,Month-to-month,No,No,No,Credit card,94.39,6338.74,No
CUST-00427,1,No,No,43,Two year,Fiber optic,No internet service,No,Bank transfer,53.28,2101.67,No
CUST-00428,0,No,No,49,Month-to-month,No,No,No,Bank transfer,80.16,3893.35,No
CUST-00429,0,No,No,10,Two year,Fiber optic,No internet service,Yes,Bank transfer,51.99,502.18,No
CUST-00430,1,No,No,62,Two year,Fiber optic,No,No,Mailed check,55.95,3437.5,No
CUST-00431,0,Yes,No,54,One year,Fiber optic,Yes,No,Mailed check,60.09,3120.75,No
CUST-00432,0,No,No,18,One year,DSL,No internet service,No,Electronic check,90.68,1543.2,Yes
CUST-00433,0,No,No,25,Two year,DSL,No,Yes,Mailed check,27.2,621.16,No
CUST-00434,0,No,No,44,Month-to-month,Fiber optic,No,Yes,Electronic check,38.69,1599.83,Yes
CUST-00435,1,No,No,0,Month-to-month,Fiber optic,No,Yes,Mailed check,26.05,25.0,Yes
CUST-00436,0,Yes,No,59,Month-to-month,DSL,Yes,Yes,Credit card,43.25,2534.08,No
CUST-00437,0,No,No,20,Month-to-month,Fiber optic,No,No,Mailed check,48.77,,Yes
CUST-00438,0,No,Yes,5,One year,DSL,No,No,Bank transfer,32.71,155.59,No
CUST-00439,0,No,No,24,One year,DSL,No internet service,Yes,Mailed check,50.32,1141.01,No
CUST-00440,1,Yes,No,61,Two year,No,No internet service,No,Credit card,24.71,1361.59,No
CUST-00441,0,No,No,20,Month-to-month,Fiber optic,No,Yes,Electronic check,44.64,834.87,Yes
CUST-00442,0,No,No,39,One year,DSL,Yes,Yes,Credit card,89.01,3464.9,No
CUST-00443,0,No,No,59,Month-to-month,Fiber optic,No,Yes,Bank transfer,73.07,4199.48,No
CUST-00444,0,Yes,Yes,2,Month-to-month,Fiber optic,Yes,Yes,Credit card,68.75,130.97,No
CUST-00445,0,No,No,55,One year,Fiber optic,No internet service,No,Electronic check,44.94,2437.66,No
CUST-00446,0,No,No,21,Two year,No,No,No,Credit card,34.28,649.55,Yes
CUST-00447,0,No,No,50,One year,Fiber optic,No internet service,No,Credit card,42.22,2102.05,No
CUST-00448,1,No,No,13,Month-to-month,Fiber optic,No,Yes,Mailed check,64.14,808.78,Yes
CUST-00449,1,Yes,No,10,One year,Fiber optic,Yes,No,Bank transfer,82.36,742.34,No
CUST-00450,0,No,No,57,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,83.05,4594.45,No
CUST-00451,1,Yes,No,58,Two year,DSL,No,Yes,Electronic check,77.61,4088.66,No
CUST-00452,0,Yes,No,71,One year,DSL,No internet service,Yes,Bank transfer,50.25,3439.17,No
CUST-00453,0,Yes,Yes,49,Month-to-month,No,No internet service,No,Bank transfer,65.49,2984.66,Yes
CUST-00454,0,Yes,No,34,Month-to-month,Fiber optic,No,No,Electronic check,58.57,1834.48,No
CUST-00455,0,Yes,No,14,Month-to-month,Fiber optic,No,Yes,Mailed check,60.98,821.97,Yes
CUST-00456,0,Yes,No,21,Two year,DSL,No,No,Bank transfer,105.74,2094.87,No
CUST-00457,0,Yes,No,47,Month-to-month,No,No internet service,Yes,Credit card,29.76,1267.87,No
CUST-00458,0,No,Yes,25,One year,DSL,No internet service,Yes,Electronic check,60.31,1480.96,No
CUST-00459,0,Yes,No,35,One year,Fiber optic,No,No,Credit card,89.23,2893.86,No
CUST-00460,0,Yes,No,12,One year,No,No,No,Credit card,35.68,411.81,No
CUST-00461,0,Yes,No,32,Month-to-month,Fiber optic,Yes,No,Credit card,52.13,1603.0,No
CUST-00462,0,Yes,No,17,Two year,No,No,No,Electronic check,54.42,837.82,No
CUST-00463,0,Yes,No,8,Month-to-month,DSL,No internet service,Yes,Bank transfer,60.53,484.11,No
CUST-00464,0,No,Yes,9,One year,Fiber optic,No internet service,No,Mailed check,33.08,281.28,No
CUST-00465,0,No,Yes,37,One year,No,No,No,Credit card,76.91,2619.54,Yes
CUST-00466,0,Yes,No,26,One year,Fiber optic,No,Yes,Bank transfer,78.33,1921.87,No
CUST-00467,0,No,No,7,Two year,Fiber optic,Yes,Yes,Bank transfer,75.17,505.3,Yes
CUST-00468,0,Yes,Yes,37,Month-to-month,Fiber optic,Yes,Yes,Electronic check,47.59,1585.28,No
CUST-00469,0,No,Yes,11,Month-to-month,Fiber optic,No,No,Credit card,66.73,682.66,No
CUST-00470,0,No,No,1,Month-to-month,No,No internet service,No,Mailed check,47.01,44.83,No
CUST-00471,0,Yes,Yes,9,Month-to-month,Fiber optic,No,No,Electronic check,58.35,509.11,Yes
CUST-00472,1,Yes,No,32,Month-to-month,No,No,Yes,Credit card,108.07,3220.76,Yes
CUST-00473,0,No,No,69,Month-to-month,Fiber optic,No,Yes,Credit card,66.91,4341.59,Yes
CUST-00474,0,Yes,Yes,17,Month-to-month,Fiber optic,Yes,Yes,Mailed check,41.25,646.64,No
CUST-00475,0,Yes,Yes,20,Month-to-month,DSL,Yes,Yes,Bank transfer,68.61,1275.19,No
CUST-00476,0,No,No,17,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,37.96,625.14,Yes
CUST-00477,0,No,Yes,25,One year,No,Yes,Yes,Mailed check,41.02,957.54,No
CUST-00478,0,Yes,No,52,One year,Fiber optic,No,Yes,Bank transfer,44.18,2131.86,No
CUST-00479,0,No,Yes,23,Month-to-month,DSL,No,Yes,Credit card,56.11,1200.01,Yes
CUST-00480,0,Yes,No,48,Month-to-month,Fiber optic,Yes,No,Credit card,83.74,3863.82,Yes
CUST-00481,0,Yes,No,65,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,76.57,4758.47,No
CUST-00482,0,No,No,69,One year,No,Yes,Yes,Mailed check,75.46,4897.93,No
CUST-00483,0,No,Yes,41,Month-to-month,DSL,No,Yes,Credit card,43.02,1698.97,No
CUST-00484,0,No,No,52,Month-to-month,DSL,No internet service,No,Credit card,54.17,2716.22,No
CUST-00485,0,No,No,67,Month-to-month,Fiber optic,No,No,Electronic check,70.44,4253.72,Yes
CUST-00486,0,No,Yes,57,Month-to-month,DSL,No,No,Mailed check,52.43,2790.99,No
CUST-00487,0,No,No,21,Month-to-month,No,No,No,Bank transfer,59.43,1153.71,Yes
CUST-00488,0,No,No,9,One year,Fiber optic,No internet service,No,Bank transfer,73.83,653.12,No
CUST-00489,0,Yes,Yes,8,One year,Fiber optic,Yes,No,Bank transfer,58.02,430.53,No
CUST-00490,0,No,No,64,One year,DSL,No internet service,Yes,Bank transfer,69.52,4145.53,No
CUST-00491,0,Yes,No,40,One year,Fiber optic,No,Yes,Electronic check,96.85,3694.94,No
CUST-00492,0,No,Yes,21,One year,No,No internet service,Yes,Electronic check,61.56,1234.25,Yes
CUST-00493,0,Yes,Yes,25,Month-to-month,Fiber optic,No,Yes,Credit card,88.59,2172.89,Yes
CUST-00494,0,No,No,20,One year,DSL,Yes,Yes,Bank transfer,76.19,1430.53,No
CUST-00495,0,No,No,58,Month-to-month,DSL,No,Yes,Bank transfer,35.66,1919.6,No
CUST-00496,1,No,Yes,44,Month-to-month,No,Yes,Yes,Mailed check,42.96,1816.19,No
CUST-00497,0,Yes,No,64,One year,No,No,Yes,Mailed check,48.33,3009.07,No
CUST-00498,0,Yes,No,22,Month-to-month,DSL,No,Yes,Mailed check,47.9,1053.02,No
CUST-00499,0,No,Yes,34,Month-to-month,Fiber optic,No,Yes,Bank transfer,63.19,2066.45,Yes
CUST-00500,0,No,No,8,One year,DSL,Yes,Yes,Bank transfer,77.29,586.83,No
CUST-00501,1,Yes,No,70,Two year,Fiber optic,No,Yes,Electronic check,90.1,5760.23,No
CUST-00502,0,Yes,No,37,Two year,DSL,No,No,Mailed check,71.16,2629.48,No
CUST-00503,0,Yes,No,40,Month-to-month,No,No internet service,Yes,Credit card,56.09,2172.92,No
CUST-00504,0,No,Yes,30,Month-to-month,No,No,Yes,Bank transfer,23.36,642.28,No
CUST-00505,0,Yes,Yes,19,One year,DSL,No,Yes,Credit card,66.41,1193.61,No
CUST-00506,0,No,Yes,69,Month-to-month,Fiber optic,No internet service,Yes,Bank transfer,65.52,4322.1,No
CUST-00507,0,No,No,35,Two year,DSL,No,Yes,Mailed check,68.66,2214.91,No
CUST-00508,0,Yes,No,49,Month-to-month,DSL,No,Yes,Credit card,107.12,5108.46,Yes
CUST-00509,0,Yes,Yes,2,Month-to-month,DSL,Yes,Yes,Bank transfer,89.81,173.34,Yes
CUST-00510,0,Yes,No,20,Month-to-month,DSL,No,No,Electronic check,80.7,1490.33,Yes
CUST-00511,0,No,No,58,Two year,No,No,No,Mailed check,45.76,2651.36,Yes
CUST-00512,0,Yes,No,6,Month-to-month,DSL,Yes,Yes,Bank transfer,54.74,326.75,No
CUST-00513,0,Yes,No,7,Month-to-month,No,No internet service,Yes,Mailed check,63.1,409.26,Yes
CUST-00514,0,No,No,59,Month-to-month,DSL,Yes,No,Mailed check,49.49,2756.92,No
CUST-00515,0,Yes,No,22,Month-to-month,Fiber optic,No,Yes,Credit card,75.01,1632.86,Yes
CUST-00516,0,No,No,19,Month-to-month,Fiber optic,Yes,No,Mailed check,72.14,1289.28,No
CUST-00517,0,No,No,41,One year,No,No,Yes,Mailed check,43.23,1764.42,No
CUST-00518,1,Yes,No,14,Month-to-month,DSL,No internet service,Yes,Electronic check,88.94,1145.6,No
CUST-00519,0,Yes,Yes,3,Two year,DSL,Yes,Yes,Mailed check,67.05,195.6,Yes
CUST-00520,0,No,No,0,Two year,Fiber optic,No,No,Credit card,30.42,29.2,Yes
CUST-00521,0,Yes,No,5,Month-to-month,Fiber optic,No,No,Mailed check,63.97,298.94,No
CUST-00522,0,Yes,Yes,11,Month-to-month,Fiber optic,No internet service,No,Mailed check,70.62,754.9,Yes
CUST-00523,0,No,Yes,50,One year,DSL,Yes,Yes,Bank transfer,84.46,3810.92,No
CUST-00524,0,No,No,21,Month-to-month,DSL,No,No,Credit card,58.25,1129.17,Yes
CUST-00525,0,No,Yes,5,Month-to-month,No,No,Yes,Credit card,81.56,377.68,Yes
CUST-00526,1,Yes,No,1,Two year,Fiber optic,No,Yes,Mailed check,68.74,62.67,No
CUST-00527,1,Yes,Yes,34,Two year,Fiber optic,No,No,Electronic check,38.7,1188.69,No
CUST-00528,0,Yes,Yes,61,One year,DSL,No,No,Bank transfer,36.7,2093.84,Yes
CUST-00529,0,Yes,No,24,Month-to-month,DSL,No,Yes,Mailed check,87.45,1934.73,No
CUST-00530,0,No,Yes,4,One year,No,Yes,Yes,Mailed check,88.92,324.84,Yes
CUST-00531,1,Yes,Yes,16,One year,Fiber optic,No,Yes,Electronic check,71.46,1047.01,Yes
CUST-00532,0,Yes,No,36,Month-to-month,DSL,No,Yes,Credit card,94.91,3357.4,No
CUST-00533,0,Yes,No,13,One year,No,No,Yes,Electronic check,86.13,1018.35,No
CUST-00534,0,Yes,No,71,Month-to-month,Fiber optic,Yes,No,Mailed check,78.67,5431.89,No
CUST-00535,0,Yes,No,55,Month-to-month,DSL,No,Yes,Mailed check,46.77,2328.99,No
CUST-00536,0,No,Yes,25,Month-to-month,Fiber optic,No,No,Electronic check,99.63,2251.8,No
